Name,Spend,Pareto
requitals inc.,887055.45,98.07201 %
drizzly12 inc.,887023.95,98.07324 %
panache14 inc.,886985.37,99.27909 %
medleys6 inc.,886915.35,98.07695 %
xerography10 inc.,886651.95,98.07819 %
corvettes16 inc.,886647.6,98.07943 %
many11 inc.,886620.75,98.08067 %
bathoses7 inc.,886523.6,98.08190 %
bulgarian8 inc.,886471.7,98.08314 %
farseeing3 inc.,886399.8,98.08438 %
searching7 inc.,886310.85,98.08561 %
whims1 inc.,886298.6,98.08685 %
buntlines15 inc.,885813.3,98.09056 %
souffle12 inc.,885750.15,98.09179 %
alienating8 inc.,885550.8,98.09303 %
murkier14 inc.,885443.85,98.09426 %
sheered11 inc.,885430.3,98.09550 %
wagonettes9 inc.,885407,98.09673 %
immodesty1 inc.,885190.8,98.09920 %
tallying5 inc.,885120.48,99.60474 %
honestness1 inc.,885109.5,98.10044 %
landmarks11 inc.,885106.2,98.10167 %
sulking10 inc.,885054.1,98.10291 %
scrooge15 inc.,885041.82,99.38197 %
salmon1 inc.,884788.9,98.10414 %
steeliest inc.,883927.62,99.62139 %
pregnable16 inc.,883861.7,99.09559 %
rewires5 inc.,883722.2,98.10537 %
tablet1 inc.,882834.9,98.10661 %
dentine5 inc.,882634.8,98.10907 %
inborn12 inc.,882380.16,99.63084 %
deserts11 inc.,882277.8,98.11030 %
wen inc.,882236,98.11153 %
movably15 inc.,882178.9,98.11276 %
voyages11 inc.,881828.25,98.11522 %
medicare15 inc.,881351.25,98.11645 %
midland15 inc.,881313.9,98.11768 %
maoist1 inc.,881267.3,98.11891 %
bongos3 inc.,881175.3,98.12014 %
bards15 inc.,881128.5,98.12137 %
untruth13 inc.,880999.83,99.28074 %
drizzly10 inc.,880910.55,99.44820 %
waiters1 inc.,880747.8,98.12260 %
glued15 inc.,880554.3,98.12505 %
mattes7 inc.,880426.35,98.12628 %
oxonian inc.,879986.8,98.12874 %
absolutism13 inc.,879878.7,98.12997 %
scrotum10 inc.,879795.72,99.64436 %
stalemates10 inc.,879624.3,98.13242 %
ceca3 inc.,879602.25,98.13365 %
dedicating4 inc.,879482.7,98.13487 %
urges11 inc.,879285.5,98.13610 %
pay11 inc.,879273.15,98.13733 %
march16 inc.,879043.95,98.13978 %
gild3 inc.,879035.4,98.14101 %
rattled9 inc.,878933.4,98.14223 %
grimacing8 inc.,878804.85,98.14346 %
reopens3 inc.,878580.6,98.14468 %
hobbyhorse15 inc.,878467.35,98.14591 %
lowbrow13 inc.,878276.7,98.14713 %
farmstead12 inc.,878029.8,98.14836 %
devastator11 inc.,877980.6,98.14958 %
ringlet7 inc.,877881,98.15081 %
obviously15 inc.,877813.8,98.15203 %
maniocs6 inc.,877518.3,98.15326 %
quiver5 inc.,877473.54,99.65886 %
staling5 inc.,877378.65,98.15448 %
alleged10 inc.,877305.6,98.15571 %
cliques3 inc.,877181.25,98.15693 %
vestibule inc.,877090.05,98.15815 %
oxygenic6 inc.,876936.45,98.15938 %
bedeck11 inc.,876905.25,98.16060 %
helpless11 inc.,876817.89,99.56374 %
soaking7 inc.,876789.9,98.16182 %
suffrages15 inc.,876734.7,98.16305 %
soughing14 inc.,876713.3,98.16427 %
cowskins16 inc.,876653.85,98.16549 %
bairn14 inc.,876420.5,98.16671 %
detains11 inc.,876097.3,98.16794 %
straps15 inc.,876049.05,98.16916 %
teachings12 inc.,875694.4,98.17038 %
indignant13 inc.,875524.65,98.17160 %
scavenging7 inc.,875423.1,98.17282 %
decants8 inc.,875254.35,98.17404 %
attain3 inc.,875218.92,100.83903 %
inshore4 inc.,874859.7,98.17649 %
crouching14 inc.,874840.8,98.17771 %
aryans5 inc.,874720.26,99.67842 %
abortions15 inc.,874318.2,98.17893 %
conceal6 inc.,874222.8,98.18015 %
degree8 inc.,874126.74,98.91905 %
reformer6 inc.,873897.3,98.18258 %
cello1 inc.,873844.65,98.18380 %
geezer2 inc.,873832.2,98.18502 %
permeable6 inc.,873575.25,98.18746 %
summary2 inc.,873252,98.18868 %
shippings inc.,873215.4,98.18990 %
catatonia13 inc.,873117.39,103.96891 %
delusive14 inc.,873094.65,98.19111 %
sturdy16 inc.,872894.1,98.19233 %
swigged1 inc.,872854.95,98.19355 %
classics4 inc.,872415.6,98.19477 %
huddle6 inc.,871810.55,98.19598 %
code8 inc.,871328.4,98.19841 %
pageants10 inc.,871144.65,98.19963 %
lop16 inc.,871087.5,99.87554 %
check inc.,870809.04,99.70094 %
against9 inc.,870637.65,98.20206 %
shrugging14 inc.,870503.25,98.20327 %
fervency10 inc.,870170.4,98.20449 %
infallibly2 inc.,870119.55,98.20570 %
removers2 inc.,869859.45,98.20691 %
downturn9 inc.,869790.3,98.20813 %
sal6 inc.,869764.4,98.20934 %
lacy15 inc.,869584.65,98.21055 %
tawdriest15 inc.,869105.85,98.21177 %
platitudes14 inc.,868962.9,98.21298 %
ungodly1 inc.,868724.8,98.21419 %
brunette3 inc.,868703.55,98.21540 %
jennet3 inc.,868645.05,98.21661 %
dendrite inc.,868516.5,98.21904 %
enrapture1 inc.,868426.71,99.67974 %
stones11 inc.,868203.3,98.22025 %
hollowness inc.,868007.45,98.22146 %
ridicule14 inc.,867968,98.22267 %
sighed8 inc.,867928.8,98.22388 %
solidifies11 inc.,867884.04,99.72236 %
jewish8 inc.,867381.6,98.22509 %
palpates1 inc.,867240.24,99.72559 %
acorn1 inc.,866926.6,98.22630 %
astounds7 inc.,866809.65,98.22751 %
lectured10 inc.,866741.9,98.22872 %
stimulate4 inc.,866527.65,98.23356 %
brier16 inc.,866438.9,98.23476 %
vendibles12 inc.,866238.75,98.23597 %
passim7 inc.,866088.15,98.23718 %
predicates6 inc.,866071.5,98.23839 %
community12 inc.,866040.6,98.23960 %
retrospect4 inc.,865939.4,98.24081 %
suddenness11 inc.,865847.7,98.24201 %
assails inc.,865605.3,98.24322 %
sideswipes15 inc.,865467.9,98.24564 %
knights1 inc.,865003.8,98.24684 %
plainest2 inc.,864960.6,100.01373 %
reap3 inc.,864677.4,98.24805 %
excrete8 inc.,864170.5,98.25167 %
beforehand1 inc.,864142.65,98.25287 %
officiant5 inc.,863937,98.25408 %
chive15 inc.,863794.35,98.25528 %
harmlessly7 inc.,863440.05,98.25649 %
category6 inc.,863423.5,98.25769 %
carboys13 inc.,863392.95,98.25889 %
birdbath inc.,863284.32,99.74490 %
cumulative13 inc.,863283.6,99.74611 %
birdbaths4 inc.,863044.5,98.26010 %
acoustic3 inc.,862444.65,98.26130 %
bypasses8 inc.,862307.9,98.26251 %
relines7 inc.,862307.85,98.26371 %
atrophic7 inc.,862268.55,98.26491 %
hangings2 inc.,862006.8,98.26852 %
bogey8 inc.,861920.25,98.26972 %
reenacting1 inc.,861890.8,98.27092 %
cemetery16 inc.,861804.15,98.27213 %
spirits14 inc.,861741.2,98.27453 %
venal7 inc.,861738.6,98.27573 %
crucibles16 inc.,861653.3,98.27693 %
tabby2 inc.,861431.7,98.27934 %
languid16 inc.,861392.1,98.28054 %
humanizing12 inc.,861359.5,98.28174 %
recorder2 inc.,861114.3,98.28294 %
handguns3 inc.,860647.35,100.48457 %
doddered6 inc.,860634.4,98.28414 %
bedouins4 inc.,860563.85,98.28534 %
shellbark8 inc.,860230.35,98.28654 %
mist7 inc.,860030,98.28774 %
disallowed10 inc.,859833.05,98.28894 %
royalty15 inc.,859795.9,98.29014 %
rocks14 inc.,859717.62,99.76734 %
halo16 inc.,859710.3,98.29134 %
smartingly10 inc.,859606.95,98.29254 %
proceeds13 inc.,859593.4,98.29374 %
biddy14 inc.,859579.34,100.17897 %
rheostats11 inc.,859576,98.29494 %
feats16 inc.,859190.52,99.77553 %
cakewalk4 inc.,859088.25,98.29854 %
rummies3 inc.,859085.2,98.29973 %
premise12 inc.,858967.7,98.30093 %
polarizing8 inc.,858900.45,98.30213 %
unplowed3 inc.,858819.2,98.30333 %
alternated11 inc.,858775.65,98.30453 %
sugarplum11 inc.,858629.1,98.30572 %
teens12 inc.,858489.15,98.30692 %
poems3 inc.,858405.15,98.30812 %
turtle4 inc.,858381.9,98.30932 %
sin7 inc.,858183,98.31051 %
duets8 inc.,858040.2,98.31171 %
newtons10 inc.,857889.8,98.31291 %
smiting11 inc.,857582.25,98.31410 %
hide4 inc.,857412.6,98.31530 %
adjunct11 inc.,857230.8,98.31650 %
shrillness inc.,857111.5,98.31769 %
signatures14 inc.,857097.6,98.31889 %
gooier15 inc.,857048.4,98.32008 %
onlookers12 inc.,856999.5,98.32128 %
infrequent2 inc.,856973.1,98.32247 %
aleck10 inc.,856954.35,98.32367 %
lifeboats5 inc.,856845.4,98.32486 %
decagram6 inc.,856723.5,98.32606 %
young8 inc.,856624.9,98.32726 %
spectra5 inc.,856617.4,98.32845 %
indoors8 inc.,856525.2,98.32965 %
hygienists14 inc.,856463.85,98.33084 %
pesky12 inc.,856289.7,98.33203 %
sandhog8 inc.,855869.2,98.33442 %
useful12 inc.,855778.65,98.33562 %
fickle5 inc.,855664.95,98.33681 %
fort15 inc.,855614.9,98.33800 %
tutelary12 inc.,855475.62,99.10043 %
inversely13 inc.,855426.5,98.33920 %
pilfered7 inc.,855364.7,98.34039 %
cataract15 inc.,855035.85,98.34158 %
rehearsers3 inc.,855022.35,98.34278 %
reclothing1 inc.,854918.55,98.34397 %
vulgarism inc.,854811.45,98.34516 %
embalmers5 inc.,854737.95,98.34755 %
apology11 inc.,854389.4,98.81026 %
bulbar2 inc.,854330.5,98.34993 %
boobs9 inc.,854266,98.35112 %
either11 inc.,854063.3,98.35231 %
melanoma inc.,854002,98.35350 %
curtsying16 inc.,853702.3,98.35708 %
library14 inc.,853631.4,98.35827 %
asphyxia1 inc.,853488.93,99.56659 %
roulade6 inc.,853241.1,98.35946 %
canopies2 inc.,853211.7,98.36065 %
eoliths8 inc.,853057.8,98.36184 %
ethyls15 inc.,853052.07,99.66002 %
heartland7 inc.,852990.9,98.36303 %
pleating14 inc.,852902.1,98.36422 %
nucleate16 inc.,852877.05,98.36541 %
squaws3 inc.,852825.9,98.36660 %
even6 inc.,852764.3,98.36779 %
starch15 inc.,852511.1,98.36898 %
loosed2 inc.,852381,98.37017 %
fluster2 inc.,852288.6,98.37136 %
enfeeble11 inc.,851737.71,100.24576 %
trapped10 inc.,851443,98.37373 %
blot11 inc.,851408.9,98.37492 %
militant13 inc.,851149.2,98.37611 %
blower3 inc.,851082.48,99.81869 %
majoring15 inc.,851078.8,98.37729 %
expansive3 inc.,851014.5,98.37848 %
upsetting11 inc.,850930.95,98.37967 %
imprudence1 inc.,850826.1,98.38204 %
moscow inc.,850789.35,98.38323 %
birching6 inc.,850766.55,98.38442 %
mangoes13 inc.,850685.25,98.38560 %
locals4 inc.,850488.4,98.38679 %
bloused16 inc.,850479,98.38798 %
cheep6 inc.,850440.9,98.38916 %
cylinders5 inc.,850434.45,98.39035 %
trivet16 inc.,850272,98.39153 %
housecoat14 inc.,850213.8,98.39272 %
parmesan6 inc.,850039.8,98.39509 %
ranch inc.,849763.8,99.82679 %
charioteer inc.,849609.24,100.92585 %
decays4 inc.,849432.3,98.39628 %
western11 inc.,849124.05,98.39746 %
meninges7 inc.,848953.08,98.81507 %
fermenting4 inc.,848943.8,98.39865 %
hyssops12 inc.,848915.4,98.39983 %
tolerator15 inc.,848837.16,99.83686 %
portal13 inc.,848837.1,98.40101 %
ilea13 inc.,848625,98.40338 %
benzoate9 inc.,848544.15,98.40457 %
crooners7 inc.,848526.45,98.40575 %
crying3 inc.,848337.04,99.05622 %
emulsions1 inc.,848067.75,98.40812 %
earlaps15 inc.,847925.46,99.84594 %
idolatries15 inc.,847717.05,98.41048 %
fulcrums4 inc.,847465.4,98.41166 %
rootstocks16 inc.,847351.95,98.41285 %
colics7 inc.,846806.6,98.41403 %
priesthood5 inc.,846552.7,98.41521 %
tardier14 inc.,846314.1,98.41639 %
fretted6 inc.,846280.9,98.41757 %
lordliest5 inc.,845685,98.41875 %
selfless5 inc.,845638.7,98.41993 %
antiproton5 inc.,845533.2,98.42111 %
correlates4 inc.,845532.3,98.42229 %
wrenching9 inc.,845324.4,98.42347 %
secrecies10 inc.,844880.4,98.42465 %
butcher16 inc.,844846,98.42582 %
chaffinch3 inc.,844446,98.42700 %
hovel3 inc.,844384.6,98.42818 %
dragger2 inc.,844325.5,98.42936 %
sockeye8 inc.,844222.92,99.48826 %
jolly16 inc.,844144.5,98.43054 %
verbalized6 inc.,843989.5,98.43171 %
bushwhacks7 inc.,843606.3,98.43407 %
mover1 inc.,843535.7,98.43524 %
insolently1 inc.,843519.9,101.08855 %
advisories3 inc.,843498.2,98.43642 %
blazons12 inc.,843469.95,98.43760 %
odalisque5 inc.,843220.2,98.43877 %
chestnut14 inc.,843219,98.43995 %
cayennes2 inc.,843162,98.44113 %
shirtless15 inc.,843087.9,98.44230 %
dejectedly8 inc.,842848.8,98.44348 %
fresher10 inc.,842780.7,98.44465 %
colander11 inc.,842599.2,98.44583 %
cats9 inc.,842477.7,98.44701 %
quorums8 inc.,842356.05,98.44818 %
placket8 inc.,842184.6,98.44936 %
bayed10 inc.,842154.45,98.45053 %
highnesses2 inc.,842093.85,98.45170 %
wallows1 inc.,842052.75,98.45288 %
goshawk13 inc.,841986.9,98.45405 %
brassy10 inc.,841930.5,98.45523 %
genealogy9 inc.,841759.7,98.45640 %
cereals11 inc.,841156.53,100.03609 %
jogger2 inc.,841010.7,98.45758 %
homophile15 inc.,840956.1,98.45875 %
craftiest4 inc.,840954.36,99.88832 %
recycled11 inc.,840555.45,98.45992 %
reactant3 inc.,840428,98.46227 %
weaken4 inc.,840402.5,98.46344 %
scratchily12 inc.,840246.75,98.46461 %
scientists4 inc.,840057.9,98.46578 %
flying9 inc.,839475.3,98.46695 %
gloss12 inc.,839410.65,100.28104 %
raucous10 inc.,839314.05,98.46813 %
unleashes11 inc.,839293.35,98.46930 %
diking15 inc.,839263.65,98.47047 %
equalizes15 inc.,839080.05,98.47164 %
accused13 inc.,839066.25,98.47281 %
competes11 inc.,838955.4,98.47398 %
sanctifier1 inc.,838698.6,98.47515 %
gulped2 inc.,838623.39,99.61770 %
upbeat6 inc.,838604.55,98.47632 %
pox7 inc.,838357.95,98.47749 %
snarls10 inc.,838259.55,98.47866 %
dentines8 inc.,838009.26,99.89828 %
estimable5 inc.,837625.35,98.47983 %
alb4 inc.,837557.55,98.48216 %
weighted7 inc.,837540.2,98.48333 %
restores inc.,837196.5,98.48450 %
passwords10 inc.,836395.2,98.48567 %
evenings13 inc.,836119.4,98.48683 %
besieged1 inc.,835966.8,98.48800 %
condiment inc.,835885.4,98.48916 %
insertions5 inc.,835755.4,98.49033 %
throatiest9 inc.,835739.3,98.49150 %
numerates2 inc.,835342.2,98.49266 %
dewlap10 inc.,834922.74,99.70945 %
haciendas12 inc.,834873.75,98.49499 %
vampire13 inc.,834795.6,98.49616 %
undies8 inc.,834403.05,98.49848 %
beechnuts12 inc.,834209.1,98.49965 %
fished14 inc.,834180.45,98.50081 %
pencil15 inc.,834124.35,98.50198 %
artificers11 inc.,834091.65,98.50430 %
election16 inc.,833940.39,99.07778 %
excess12 inc.,833779.8,98.50547 %
scatterers10 inc.,833767.2,98.50663 %
soporific4 inc.,833533.3,98.50779 %
drape11 inc.,833448.3,98.50895 %
knuckle13 inc.,833443.5,98.51012 %
disappoint2 inc.,833322,98.51128 %
morbid4 inc.,833321.1,98.51244 %
retold13 inc.,832960.95,98.51360 %
ebonites5 inc.,832510.05,98.51477 %
enkindle11 inc.,832447,98.51593 %
militancy14 inc.,832393.8,98.51709 %
mishandle4 inc.,832033.8,98.51941 %
catchier10 inc.,831893.7,98.52057 %
entombed1 inc.,831532.6,98.52405 %
gong6 inc.,831482.7,98.52521 %
befits15 inc.,831480.45,98.52637 %
durability2 inc.,831462.6,98.52753 %
disusing1 inc.,831278.25,98.52869 %
alluringly2 inc.,831237.48,99.94405 %
decants16 inc.,831219.45,98.52985 %
merinos12 inc.,831205.8,98.53101 %
streetcars4 inc.,830792.37,99.76407 %
creaming1 inc.,830674.95,98.53217 %
wherein14 inc.,830599.35,98.53333 %
franchised4 inc.,830485.5,98.53449 %
exhorts5 inc.,830446.92,99.94907 %
trumpeter14 inc.,830353.65,98.53564 %
seashell3 inc.,830296.2,98.53680 %
secluded15 inc.,830272.56,99.88874 %
full2 inc.,830176.5,98.53796 %
trawled14 inc.,829845.5,98.53912 %
rug inc.,829734.8,98.54028 %
envelopers1 inc.,829293.84,99.95408 %
compiles3 inc.,829275.15,98.54143 %
sounders5 inc.,829137.4,98.54259 %
festinate4 inc.,828952.3,98.54375 %
bouncingly9 inc.,828919.5,98.54490 %
automatons6 inc.,828551.7,99.95909 %
plait12 inc.,828147.15,98.54606 %
denigrate7 inc.,828140.1,98.54721 %
cakewalk15 inc.,827817,99.96217 %
tragically9 inc.,827756.7,98.54837 %
citrus10 inc.,827448.15,98.54952 %
protean9 inc.,827414.8,98.55068 %
rebel inc.,827193.3,98.55183 %
padres6 inc.,827154,98.55298 %
social6 inc.,826995.4,98.55414 %
professors10 inc.,826688.8,98.55529 %
nard11 inc.,826673.1,98.55644 %
rethinking5 inc.,826592.85,98.55760 %
redemption5 inc.,826566.7,98.55875 %
getups6 inc.,826284.6,98.55990 %
trolling9 inc.,826109.5,98.56106 %
cogencies2 inc.,826099.1,100.68895 %
dunking13 inc.,826035.45,98.56221 %
vultures3 inc.,825957.15,98.56336 %
puma15 inc.,825836.2,98.56451 %
festering14 inc.,825725.55,98.56682 %
monaco7 inc.,825522.99,99.83082 %
nonfactual4 inc.,825483.9,98.56797 %
stinkers4 inc.,825247.7,98.57027 %
stammered12 inc.,825014.9,98.57142 %
unlike5 inc.,824979.9,98.57257 %
frosty7 inc.,824675.85,99.64937 %
chesses16 inc.,824651.85,98.57372 %
photo9 inc.,824526.6,98.57487 %
normally16 inc.,824307.15,98.57602 %
aweigh13 inc.,823902.45,98.57717 %
collagens9 inc.,823887.6,98.57832 %
wherry14 inc.,823778.9,98.57947 %
quietest15 inc.,823670.85,98.58062 %
rules4 inc.,823573.65,98.58177 %
banquet7 inc.,823266,98.58292 %
hex15 inc.,823178.6,98.58407 %
coinings2 inc.,823028.3,98.58636 %
grabbers14 inc.,822988.92,99.99210 %
scenic16 inc.,822940.35,98.58751 %
mustering9 inc.,822742,98.58866 %
cawing4 inc.,822628.9,98.58981 %
submersed13 inc.,822521.79,99.35221 %
oncology8 inc.,822479.7,98.59095 %
recidivism16 inc.,822270.86,99.77715 %
paralyzes16 inc.,822263.28,99.99611 %
cranberry11 inc.,822151.25,98.59210 %
clansman5 inc.,821520,98.59325 %
split1 inc.,821414.3,98.59439 %
airmen2 inc.,821405,98.59554 %
admirers15 inc.,821383.05,98.59668 %
defies1 inc.,821196.18,100.00395 %
dragon6 inc.,821029.1,98.59897 %
saltiness1 inc.,820271.7,98.60012 %
antiproton1 inc.,820164.39,99.63472 %
buff6 inc.,820120.35,98.60126 %
insulates4 inc.,819879.6,98.60241 %
officials13 inc.,819836.25,98.60355 %
odes14 inc.,819689.4,98.60469 %
acrobat12 inc.,819382.4,98.60584 %
entombed13 inc.,819381.9,98.60698 %
honorably2 inc.,819227.4,98.60812 %
addition9 inc.,819165.5,98.60927 %
opulent3 inc.,818961.45,98.61041 %
ranklingly5 inc.,818957.6,98.61155 %
mummifying4 inc.,818951.85,98.61269 %
shadowing7 inc.,818746.8,98.61498 %
clayey7 inc.,818716.2,98.61612 %
divesting15 inc.,818140.05,98.61726 %
farthings5 inc.,818114.6,98.61840 %
aviators16 inc.,818095.5,98.61954 %
sewers12 inc.,818060.25,98.62068 %
licentious1 inc.,817721.55,98.62297 %
phasing12 inc.,817407.9,98.62525 %
poppies16 inc.,817191,99.19347 %
abysm2 inc.,817170.3,98.62639 %
trillion13 inc.,817124.55,98.62753 %
honker inc.,816708.08,99.72245 %
leaped4 inc.,816688.45,98.62867 %
wowed10 inc.,816494.3,98.63208 %
fasts7 inc.,816373.7,98.63322 %
disgorges5 inc.,816336.81,100.08955 %
ulnae15 inc.,816324.84,100.02696 %
chutes6 inc.,816171,98.63436 %
affiance10 inc.,815547.8,98.63550 %
chiseling7 inc.,815541,98.63664 %
baluster10 inc.,815489.25,98.63777 %
slick16 inc.,815398.35,98.63891 %
pagans14 inc.,815251.6,98.64005 %
careworn10 inc.,814687.32,99.78136 %
coils2 inc.,814662.1,98.64119 %
scuttling14 inc.,814529.7,98.64232 %
redeployed2 inc.,814520.1,98.64346 %
pastor10 inc.,814123.4,98.64459 %
delight16 inc.,814080.06,100.04516 %
privacies13 inc.,813924.8,98.64573 %
sirocco11 inc.,813915,98.64686 %
dotes5 inc.,813697.4,98.64800 %
aoudad15 inc.,813655.6,98.64914 %
rhombuses15 inc.,813621,98.65027 %
abandoned15 inc.,813566.1,98.65141 %
engirt5 inc.,813355.12,99.34593 %
civilians7 inc.,813279.15,98.65367 %
tied11 inc.,813215.55,98.65481 %
byssus3 inc.,813137.4,98.65708 %
fitter14 inc.,813135.9,99.79510 %
fatalisms12 inc.,812725.65,98.65821 %
itchy6 inc.,812683.7,98.65935 %
porn5 inc.,812682.15,98.66048 %
swatches9 inc.,812606.1,98.66161 %
increments2 inc.,812574.3,98.66275 %
titillated7 inc.,812558.1,98.66388 %
flavored14 inc.,812455.65,98.66501 %
loaning6 inc.,812441.04,100.06047 %
educators16 inc.,812365.2,98.66728 %
dolmans5 inc.,812349.45,98.66841 %
hodgepodge2 inc.,812274.9,98.66955 %
pluckily1 inc.,812265.8,98.67068 %
cotillion8 inc.,812191.5,98.67181 %
reviews14 inc.,811786.5,98.67408 %
kinkiest15 inc.,811488.3,98.67521 %
somersault3 inc.,811461.8,98.67634 %
slender7 inc.,810992.85,98.67747 %
moralists11 inc.,810961.8,98.67860 %
voluptuous15 inc.,810677.4,98.67973 %
fen5 inc.,810479.4,98.68087 %
demijohns11 inc.,810470.25,98.68313 %
griffin11 inc.,810459.54,100.07198 %
tint5 inc.,810415.9,98.68426 %
circles11 inc.,810210.16,99.41893 %
unbidden7 inc.,810192.15,98.68539 %
polities10 inc.,810029.04,99.90621 %
proteges7 inc.,809858.25,98.68765 %
congested14 inc.,809786.55,98.68878 %
maintop12 inc.,809625.7,99.96375 %
boldfaced3 inc.,809505.75,98.69104 %
paleocene1 inc.,809494,98.69217 %
raffias4 inc.,809348.61,99.75446 %
tuff2 inc.,809240.6,98.69329 %
vagina15 inc.,809203.45,98.69442 %
hamstring10 inc.,809174.85,98.69555 %
drumlin2 inc.,809143.8,98.69668 %
benzols10 inc.,809076.4,98.69781 %
policed16 inc.,809050.5,98.69894 %
forepart4 inc.,808982.85,98.70007 %
porousness14 inc.,808758.75,98.70232 %
buddhist4 inc.,808700.1,98.70345 %
timbres1 inc.,808573,98.70458 %
bedouins14 inc.,808498.8,98.70571 %
classmates inc.,808185.2,98.70796 %
volvox8 inc.,808053.2,98.70909 %
alums12 inc.,807859.7,98.71022 %
bilingual inc.,807729,98.71247 %
cryonics2 inc.,807706.2,98.71360 %
vestals2 inc.,807553.65,98.71472 %
rent16 inc.,807240.9,98.71698 %
tannin4 inc.,807108.45,98.71810 %
russet16 inc.,807050.85,98.71923 %
shackled11 inc.,806887.8,98.72148 %
destroying15 inc.,806854.95,98.72260 %
increasers7 inc.,806790,99.36283 %
venerating5 inc.,806749.8,98.72373 %
jellybean12 inc.,806432.4,98.72486 %
randomizes1 inc.,806341,98.72598 %
destroy inc.,806181.45,98.72823 %
bails16 inc.,806140.54,99.44369 %
fluent6 inc.,806139.7,98.72935 %
ventured15 inc.,806076.9,98.73048 %
impish1 inc.,806038.8,98.73160 %
struggle8 inc.,805905,98.73273 %
flagstaff7 inc.,805615.65,98.73385 %
knobbier9 inc.,805434,98.73497 %
pullet1 inc.,805427.52,100.10692 %
burgeoning16 inc.,805232.85,98.73610 %
dizzies12 inc.,805090.3,98.73722 %
renames4 inc.,805010.4,100.11272 %
culled16 inc.,804996.72,99.76108 %
sultriest7 inc.,804956.3,98.73834 %
browbeaten13 inc.,804839.5,98.73947 %
chafed8 inc.,804639.15,98.74059 %
postcard16 inc.,804356.1,98.74171 %
merit1 inc.,804189.1,98.74283 %
chase10 inc.,803960.7,98.74395 %
renumbers3 inc.,803923.5,98.74508 %
scribblers7 inc.,803913,98.74620 %
inkwells1 inc.,803865.5,98.74732 %
mullein7 inc.,803711.16,100.12319 %
coring12 inc.,803697.9,98.74844 %
looted9 inc.,803658.75,98.74956 %
jaywalks4 inc.,803613.18,99.22424 %
ides inc.,803566.7,100.96152 %
ordering7 inc.,803000.55,98.75068 %
earshots13 inc.,802879.5,98.75180 %
knifing5 inc.,802630.35,98.75404 %
soundings5 inc.,802534.35,98.75628 %
ovulates12 inc.,802292.88,100.13831 %
pugilism2 inc.,802156.2,98.75740 %
shinto2 inc.,801888,98.75852 %
stymying15 inc.,801886.95,98.75964 %
sloshes8 inc.,801854.6,98.76076 %
enkindles15 inc.,801826.8,98.76187 %
stodgy7 inc.,801383.8,98.76299 %
toenails4 inc.,801270.45,98.76411 %
convecting1 inc.,801081.2,98.76635 %
razzed8 inc.,801023.4,98.76746 %
bivalves16 inc.,800910.6,98.76858 %
sables2 inc.,800357.85,98.76970 %
provisos13 inc.,800321.85,98.77081 %
sequoia11 inc.,800226.4,98.77193 %
brightness6 inc.,800034.76,99.62919 %
nuance3 inc.,800030.55,98.77305 %
chinese8 inc.,799960.5,98.77416 %
formulae8 inc.,799728,98.77528 %
fills1 inc.,799654,98.77639 %
